date,year,month,day,day_of_week,day_of_year,week_of_year,quarter,is_weekend,is_holiday,store_id,store_name,category_id,product_category,product_subcategory,base_price,discount_percentage,is_promotion,price,stock_level,competitor_price,temperature,precipitation,gdp_growth,unemployment_rate,consumer_confidence,marketing_spend,website_visits,social_media_engagement,customer_footfall,sales
2014-10-16,2014,10,16,3,289,42,4,0,0,3,Store_C,1,Electronics,Laptops,541.5,10,1,487.35,256,484.53,40.59,4.01,2.95,7.11,58.03,654.85,1203,591,281,37.86
2019-04-12,2019,4,12,4,102,15,2,0,0,1,Store_A,5,Sports,Footwear,72.89,0,0,72.89,346,81.92,79.51,9.43,2.42,6.22,78.83,550.16,1482,536,291,74.03
2023-05-14,2023,5,14,6,134,19,2,1,0,3,Store_C,2,Clothing,Accessories,49.07,0,0,49.07,301,48.18,62.27,11.3,3.1,6.72,73.54,585.3,1452,473,410,103.68
2012-06-02,2012,6,2,5,154,22,2,1,0,4,Store_D,5,Sports,Footwear,81.41,0,0,81.41,413,74.68,69.26,0.93,2.75,6.32,72.08,468.49,1158,526,508,59.96
2018-01-23,2018,1,23,1,23,4,1,0,0,1,Store_A,5,Sports,Footwear,84.11,0,0,84.11,408,89.99,71.38,9.37,1.58,5.93,69.85,530.95,1187,536,223,57.63
2012-12-27,2012,12,27,3,362,52,4,0,0,4,Store_D,1,Electronics,Laptops,509.55,0,0,509.55,464,568.66,63.3,3.19,3.34,6.41,68.09,512.76,1210,509,239,45.39
2023-02-05,2023,2,5,6,36,5,1,1,0,1,Store_A,4,Food,Packaged,21.24,0,0,21.24,120,22.02,76.02,1.07,2.73,7.03,70.24,478.85,1390,441,539,125.34
2011-06-16,2011,6,16,3,167,24,2,0,0,1,Store_A,3,Home_Goods,Furniture,150.11,0,0,150.11,391,151.35,68.87,14.94,2.94,6.14,70.93,467.19,1254,444,345,22.06
2021-01-05,2021,1,5,1,5,1,1,0,0,3,Store_C,3,Home_Goods,Bedding,157.24,0,0,157.24,322,176.86,54.5,2.67,2.82,6.85,68.29,574.94,1374,494,318,61.05
2022-02-08,2022,2,8,1,39,6,1,0,0,3,Store_C,1,Electronics,Accessories,489.11,0,0,489.11,380,514.36,74.44,0.32,2.95,6.92,66.97,424.86,1287,466,375,63.88
2021-03-22,2021,3,22,0,81,12,1,0,0,5,Store_E,2,Clothing,Kids,48.28,0,0,48.28,138,50.6,78.64,9.28,2.8,6.73,72.76,529.59,1723,460,165,88.17
2014-09-24,2014,9,24,2,267,39,3,0,0,1,Store_A,2,Clothing,Accessories,52.21,0,0,52.21,495,49.53,37.53,1.86,2.4,6.79,57.71,512.15,1196,489,353,48.81
2011-09-03,2011,9,3,5,246,35,3,1,0,1,Store_A,2,Clothing,Kids,51.02,0,0,51.02,102,53.16,44.78,0.07,2.91,6.33,60.33,429.67,982,537,475,50.28
2011-07-25,2011,7,25,0,206,30,3,0,0,4,Store_D,4,Food,Beverages,18.42,0,0,18.42,397,18.81,52.81,3.72,2.8,5.7,63.79,462.01,1074,438,231,81.32
2017-04-25,2017,4,25,1,115,17,2,0,0,4,Store_D,5,Sports,Footwear,78.89,0,0,78.89,184,75.53,78.59,3.24,1.45,5.82,71.54,429.44,1377,564,371,81.71
2020-03-07,2020,3,7,5,67,10,1,1,0,4,Store_D,4,Food,Packaged,18.5,0,0,18.5,449,18.68,84.09,6.03,2.48,6.69,73.72,577.17,1595,504,432,129.34
2010-12-10,2010,12,10,4,344,49,4,0,0,2,Store_B,1,Electronics,Phones,541.96,0,0,541.96,424,471.22,44.96,3.17,2.44,6.46,57.76,471.35,1166,436,324,38.75
2018-03-20,2018,3,20,1,79,12,1,0,0,5,Store_E,3,Home_Goods,Kitchen,162.92,0,0,162.92,200,145.53,73.45,0.15,1.94,6.02,71.21,563.16,1382,401,281,58.89
2018-08-06,2018,8,6,0,218,32,3,0,0,5,Store_E,1,Electronics,Accessories,456.36,0,0,456.36,217,448.82,56.65,25.7,1.61,5.66,66.2,518.77,1149,508,243,42.45
2011-03-11,2011,3,11,4,70,10,1,0,0,4,Store_D,4,Food,Snacks,21.79,0,0,21.79,489,18.62,68.29,2.98,2.72,5.8,80.04,482.97,1518,556,274,110.82
2015-03-19,2015,3,19,3,78,12,1,0,0,4,Store_D,3,Home_Goods,Furniture,164.35,0,0,164.35,156,167.97,74.45,6.35,2.7,7.21,78.87,461.2,1463,447,211,58.74
2020-06-01,2020,6,1,0,153,23,2,0,0,2,Store_B,5,Sports,Apparel,81.39,0,0,81.39,454,75.39,68.18,1.52,2.42,6.42,74.82,532.64,1450,428,266,69.05
2023-01-29,2023,1,29,6,29,4,1,1,0,2,Store_B,2,Clothing,Kids,53.88,0,0,53.88,289,55.24,79.44,11.09,2.22,6.97,65.03,430.54,1236,511,441,95.16
2015-09-01,2015,9,1,1,244,36,3,0,0,1,Store_A,2,Clothing,Kids,48.77,10,1,43.9,312,46.26,50.81,1.72,2.5,6.95,59.38,896.31,1231,646,337,62.7
2014-03-18,2014,3,18,1,77,12,1,0,0,4,Store_D,3,Home_Goods,Decor,160.11,0,0,160.11,137,159.18,77.76,8.1,3.19,7.05,72.36,540.52,1444,514,236,65.89
2016-03-02,2016,3,2,2,62,9,1,0,0,5,Store_E,4,Food,Fresh,19.89,0,0,19.89,432,18.21,79.91,1.24,2.51,6.57,73.05,425.96,1541,546,235,120.63
2016-06-04,2016,6,4,5,156,22,2,1,0,5,Store_E,3,Home_Goods,Decor,158.1,0,0,158.1,195,164.58,71.03,1.2,2.12,6.11,73.65,516.27,1333,499,492,60.2
2014-02-26,2014,2,26,2,57,9,1,0,0,5,Store_E,5,Sports,Accessories,86.24,0,0,86.24,333,86.24,74.07,17.77,3.07,7.04,70.78,557.98,1393,526,384,51.41
2012-08-23,2012,8,23,3,236,34,3,0,0,1,Store_A,1,Electronics,Tablets,493.87,0,0,493.87,291,441.82,39.92,6.71,3.15,5.95,53.34,570.29,1197,480,301,24.36
2022-01-24,2022,1,24,0,24,4,1,0,0,4,Store_D,3,Home_Goods,Furniture,137.22,0,0,137.22,427,123.75,69.66,27.26,3.12,7.1,65.85,520.11,1269,555,284,56.09
2011-06-13,2011,6,13,0,164,24,2,0,0,1,Store_A,1,Electronics,Accessories,501.74,0,0,501.74,79,533.66,62.06,1.35,2.67,5.77,67.15,485.84,1198,457,288,37.88
2010-06-26,2010,6,26,5,177,25,2,1,0,5,Store_E,5,Sports,Footwear,83.02,0,0,83.02,74,88.78,67.15,3.13,2.75,5.95,66.96,425.48,1258,409,516,47.13
2019-07-15,2019,7,15,0,196,29,3,0,0,1,Store_A,2,Clothing,Women,45.79,0,0,45.79,386,39.61,53.72,0.95,1.92,6.01,56.75,548.51,1214,422,199,84.45
2016-12-18,2016,12,18,6,353,50,4,1,0,1,Store_A,2,Clothing,Women,48.67,10,1,43.8,198,48.74,54.26,0.42,2.36,6.48,64.37,786.9,1208,613,433,83.57
2023-07-07,2023,7,7,4,188,27,3,0,0,2,Store_B,5,Sports,Equipment,74.25,0,0,74.25,171,82.38,58.94,7.58,3.11,6.75,60.32,480.11,1244,437,257,68.73
2011-07-27,2011,7,27,2,208,30,3,0,0,5,Store_E,3,Home_Goods,Decor,142.62,0,0,142.62,492,135.55,54.29,0.29,2.5,5.86,61.68,589.77,1085,441,292,36.18
2016-04-18,2016,4,18,0,109,16,2,0,0,2,Store_B,1,Electronics,Tablets,513.12,0,0,513.12,269,479.37,75.94,1.73,1.95,6.37,75.8,555.52,1232,523,306,45.43
2019-08-10,2019,8,10,5,222,32,3,1,0,2,Store_B,5,Sports,Footwear,80.39,0,0,80.39,183,86.66,39.54,2.71,1.85,6.32,54.02,567.32,1175,494,415,61.96
2016-09-25,2016,9,25,6,269,38,3,1,0,3,Store_C,4,Food,Packaged,21.24,5,1,20.18,56,18.23,39.14,1.58,1.64,6.48,55.92,700.32,1260,664,425,94.73
2019-11-19,2019,11,19,1,323,47,4,0,0,3,Store_C,3,Home_Goods,Bedding,154.6,0,0,154.6,291,170.87,38.09,1.16,2.3,6.57,48.83,530.37,1075,499,221,45.33
2022-06-21,2022,6,21,1,172,25,2,0,0,2,Store_B,3,Home_Goods,Kitchen,137.31,0,0,137.31,71,149.37,69.96,2.6,2.78,7.24,69.72,520.5,1280,473,310,53.04
2016-01-18,2016,1,18,0,18,3,1,0,0,4,Store_D,4,Food,Fresh,18.27,0,0,18.27,70,19.36,69.9,3.49,2.17,6.76,76.0,463.24,1194,550,336,94.86
2022-12-04,2022,12,4,6,338,48,4,1,0,5,Store_E,2,Clothing,Kids,50.2,0,0,50.2,370,51.04,52.7,1.4,3.06,6.87,56.58,485.51,1047,534,432,89.16
2017-07-18,2017,7,18,1,199,29,3,0,0,3,Store_C,4,Food,Fresh,20.3,0,0,20.3,363,22.48,51.41,13.86,2.12,6.0,63.17,572.11,1050,492,327,101.95
2011-01-19,2011,1,19,2,19,3,1,0,0,2,Store_B,5,Sports,Footwear,83.58,0,0,83.58,116,81.28,66.81,11.93,2.38,6.28,73.51,581.49,1364,447,288,51.79
2012-05-02,2012,5,2,2,123,18,2,0,0,4,Store_D,3,Home_Goods,Decor,148.78,0,0,148.78,193,156.93,83.49,10.83,2.54,6.4,77.27,457.59,1307,434,166,42.26
2015-02-24,2015,2,24,1,55,9,1,0,0,2,Store_B,2,Clothing,Kids,53.73,0,0,53.73,112,55.18,70.14,7.19,2.43,6.76,71.96,512.57,1493,592,260,76.18
2011-01-06,2011,1,6,3,6,1,1,0,0,2,Store_B,1,Electronics,Tablets,531.46,0,0,531.46,72,565.76,56.35,0.83,2.47,6.05,61.21,546.57,1168,440,290,19.64
2016-07-06,2016,7,6,2,188,27,3,0,0,1,Store_A,5,Sports,Equipment,78.46,0,0,78.46,406,87.02,46.65,0.5,1.84,6.72,61.62,552.55,1313,432,340,46.12
2021-11-02,2021,11,2,1,306,44,4,0,0,1,Store_A,5,Sports,Equipment,73.43,0,0,73.43,469,76.49,49.95,5.76,2.78,6.89,56.96,436.13,932,514,260,45.43
2013-01-10,2013,1,10,3,10,2,1,0,0,1,Store_A,3,Home_Goods,Furniture,157.26,0,0,157.26,132,156.82,60.53,0.98,3.05,6.83,59.01,593.15,1337,498,255,49.01
2019-05-07,2019,5,7,1,127,19,2,0,0,2,Store_B,2,Clothing,Kids,49.68,0,0,49.68,383,48.27,80.28,4.19,2.2,6.5,73.88,430.46,1337,453,251,98.39
2020-10-21,2020,10,21,2,295,43,4,0,0,5,Store_E,1,Electronics,Tablets,515.75,0,0,515.75,61,576.77,47.7,0.73,2.38,6.54,51.9,570.08,1032,539,239,29.08
2013-08-29,2013,8,29,3,241,35,3,0,0,3,Store_C,1,Electronics,Tablets,464.84,0,0,464.84,485,502.64,41.87,0.04,2.87,6.87,57.81,543.98,1009,519,249,33.57
2015-12-30,2015,12,30,2,364,53,4,0,0,2,Store_B,5,Sports,Equipment,86.34,0,0,86.34,420,91.35,56.43,0.86,2.12,6.97,66.94,554.65,1372,460,271,52.5
2022-07-31,2022,7,31,6,212,30,3,1,0,2,Store_B,4,Food,Packaged,21.97,0,0,21.97,359,19.72,50.32,25.54,3.15,6.57,66.06,494.43,1107,552,469,111.15
2016-05-08,2016,5,8,6,129,18,2,1,0,5,Store_E,3,Home_Goods,Kitchen,161.46,0,0,161.46,131,181.78,81.26,3.52,2.36,6.7,72.04,555.45,1555,511,490,54.47
2022-11-19,2022,11,19,5,323,46,4,1,0,4,Store_D,1,Electronics,Accessories,490.66,0,0,490.66,205,504.67,41.98,1.15,2.57,6.91,58.29,587.84,1035,511,358,46.92
2020-02-28,2020,2,28,4,59,9,1,0,0,3,Store_C,5,Sports,Apparel,84.51,0,0,84.51,279,75.75,79.35,1.19,2.95,6.56,76.44,406.81,1389,493,304,71.4
2023-04-11,2023,4,11,1,101,15,2,0,0,4,Store_D,5,Sports,Footwear,85.52,0,0,85.52,425,75.87,76.39,0.33,3.15,7.61,74.27,533.74,1422,504,332,76.44
2013-03-17,2013,3,17,6,76,11,1,1,0,2,Store_B,2,Clothing,Kids,50.69,0,0,50.69,429,53.63,70.83,3.35,2.54,7.1,73.74,493.0,1538,463,437,96.77
2021-11-04,2021,11,4,3,308,44,4,0,0,2,Store_B,1,Electronics,Phones,454.49,0,0,454.49,258,408.27,35.23,0.09,2.96,7.02,60.37,428.75,998,436,262,19.14
2017-05-18,2017,5,18,3,138,20,2,0,0,3,Store_C,5,Sports,Footwear,75.42,0,0,75.42,364,65.74,90.58,1.29,2.41,6.29,68.75,446.76,1323,493,276,82.74
2013-11-23,2013,11,23,5,327,47,4,1,1,1,Store_A,2,Clothing,Men,48.32,0,0,48.32,153,48.27,44.63,1.4,3.07,6.54,60.9,591.51,1070,385,661,104.46
2016-05-30,2016,5,30,0,151,22,2,0,0,1,Store_A,2,Clothing,Kids,47.32,0,0,47.32,396,54.16,63.54,2.19,2.18,6.63,64.3,425.9,1406,523,213,80.38
2017-04-05,2017,4,5,2,95,14,2,0,0,5,Store_E,1,Electronics,Tablets,544.95,30,1,381.46,179,363.62,82.04,0.84,1.98,5.8,74.56,784.78,1702,590,303,98.29
2021-05-18,2021,5,18,1,138,20,2,0,0,5,Store_E,4,Food,Snacks,19.16,0,0,19.16,216,20.02,67.2,2.53,2.71,6.91,69.7,599.64,1507,522,283,114.98
2014-01-04,2014,1,4,5,4,1,1,1,0,5,Store_E,2,Clothing,Women,47.14,0,0,47.14,446,47.93,70.7,1.93,2.06,7.15,66.57,556.47,1352,497,449,79.72
2012-05-24,2012,5,24,3,145,21,2,0,0,4,Store_D,5,Sports,Accessories,77.21,0,0,77.21,92,80.99,66.03,6.05,3.31,6.43,70.24,536.44,1527,486,302,34.27
2019-02-22,2019,2,22,4,53,8,1,0,0,5,Store_E,2,Clothing,Men,45.0,0,0,45.0,174,47.46,67.9,13.17,2.28,5.82,68.11,526.37,1467,428,370,74.98
2021-11-19,2021,11,19,4,323,46,4,0,0,5,Store_E,3,Home_Goods,Furniture,164.86,0,0,164.86,151,150.53,42.21,1.61,3.84,7.19,65.48,426.73,944,593,339,40.73
2013-06-05,2013,6,5,2,156,23,2,0,0,2,Store_B,4,Food,Beverages,18.9,0,0,18.9,373,19.86,69.93,0.83,2.97,7.29,68.34,411.12,1239,514,293,97.35
2016-06-06,2016,6,6,0,158,23,2,0,0,3,Store_C,1,Electronics,Tablets,513.7,0,0,513.7,216,503.59,65.34,13.88,2.47,6.12,71.97,483.87,1229,479,290,47.6
2012-04-20,2012,4,20,4,111,16,2,0,0,1,Store_A,2,Clothing,Women,46.95,0,0,46.95,182,50.74,76.73,1.12,3.12,6.4,77.86,496.38,1511,420,278,85.28
2022-07-05,2022,7,5,1,186,27,3,0,0,4,Store_D,3,Home_Goods,Decor,138.23,0,0,138.23,85,146.28,52.0,2.97,2.94,6.99,63.61,567.72,1370,413,269,45.81
2011-08-05,2011,8,5,4,217,31,3,0,0,2,Store_B,5,Sports,Equipment,84.01,0,0,84.01,322,76.1,44.43,1.51,3.05,5.98,60.36,589.66,1339,498,344,25.03
2010-07-24,2010,7,24,5,205,29,3,1,0,4,Store_D,3,Home_Goods,Decor,138.18,0,0,138.18,409,144.68,51.36,1.98,2.76,5.98,61.5,515.37,1079,495,457,31.07
2014-06-30,2014,6,30,0,181,27,2,0,0,3,Store_C,4,Food,Packaged,19.79,0,0,19.79,421,21.09,62.36,5.45,3.19,7.31,62.31,595.64,1169,562,325,92.79
2015-07-08,2015,7,8,2,189,28,3,0,0,4,Store_D,5,Sports,Equipment,77.65,0,0,77.65,268,77.72,48.26,3.88,2.43,6.69,61.25,551.45,1211,492,361,36.01
2012-06-24,2012,6,24,6,176,25,2,1,0,1,Store_A,1,Electronics,Laptops,492.14,0,0,492.14,292,423.39,59.51,2.95,3.22,6.28,63.4,486.28,1414,432,420,58.2
2011-09-24,2011,9,24,5,267,38,3,1,0,4,Store_D,2,Clothing,Women,53.65,0,0,53.65,229,54.76,33.73,6.84,2.68,5.96,57.09,461.35,766,435,493,60.9
2019-03-19,2019,3,19,1,78,12,1,0,0,3,Store_C,5,Sports,Apparel,83.57,0,0,83.57,364,93.38,77.06,0.17,2.25,6.19,73.64,480.32,1477,425,227,65.48
2015-05-29,2015,5,29,4,149,22,2,0,0,4,Store_D,3,Home_Goods,Kitchen,144.34,0,0,144.34,257,161.07,73.75,6.28,2.24,6.82,70.49,574.75,1295,472,347,40.7
2010-06-12,2010,6,12,5,163,23,2,1,0,1,Store_A,2,Clothing,Accessories,48.33,0,0,48.33,428,41.9,69.29,5.13,2.45,6.22,72.64,439.8,1437,475,435,67.98
2018-09-08,2018,9,8,5,251,36,3,1,0,5,Store_E,4,Food,Snacks,18.32,0,0,18.32,262,19.28,31.14,1.78,1.61,5.76,56.42,543.45,1204,508,368,101.91
2019-11-22,2019,11,22,4,326,47,4,0,1,3,Store_C,2,Clothing,Accessories,50.53,0,0,50.53,442,56.14,46.6,5.94,2.26,5.98,63.57,430.6,1130,469,524,84.14
2022-10-20,2022,10,20,3,293,42,4,0,0,5,Store_E,5,Sports,Apparel,85.16,0,0,85.16,394,72.67,37.52,13.81,3.08,6.87,51.93,595.81,1115,460,292,65.68
2011-09-10,2011,9,10,5,253,36,3,1,0,2,Store_B,3,Home_Goods,Furniture,149.53,0,0,149.53,414,145.82,38.34,8.75,3.22,5.96,52.75,504.48,1256,455,386,24.81
2021-02-20,2021,2,20,5,51,7,1,1,0,2,Store_B,3,Home_Goods,Furniture,136.46,0,0,136.46,149,133.83,77.53,0.35,2.55,7.08,71.74,492.19,1382,460,502,80.29
2013-12-02,2013,12,2,0,336,49,4,0,0,1,Store_A,2,Clothing,Accessories,52.31,0,0,52.31,384,47.62,52.07,0.93,3.19,7.06,62.84,577.38,1224,445,253,70.54
2011-07-02,2011,7,2,5,183,26,3,1,0,2,Store_B,5,Sports,Apparel,86.64,0,0,86.64,446,89.89,63.22,3.66,2.99,6.08,68.01,577.74,1207,452,377,52.65
2019-02-17,2019,2,17,6,48,7,1,1,0,4,Store_D,4,Food,Beverages,19.24,0,0,19.24,483,21.57,75.48,5.94,2.07,6.01,67.78,507.52,1536,462,481,130.37
2022-06-13,2022,6,13,0,164,24,2,0,0,3,Store_C,4,Food,Fresh,18.94,0,0,18.94,391,19.19,68.4,0.31,2.7,7.29,67.77,570.98,1250,463,260,119.56
2021-07-25,2021,7,25,6,206,29,3,1,0,4,Store_D,5,Sports,Equipment,73.64,0,0,73.64,249,76.03,52.3,3.76,2.46,6.82,60.45,412.58,999,531,520,66.43
2016-07-15,2016,7,15,4,197,28,3,0,0,5,Store_E,3,Home_Goods,Decor,135.69,0,0,135.69,114,117.63,52.48,0.85,2.42,6.67,64.71,568.72,1229,555,372,29.83
2021-08-14,2021,8,14,5,226,32,3,1,0,1,Store_A,2,Clothing,Women,47.43,0,0,47.43,137,49.68,44.03,14.15,2.54,6.72,57.88,468.06,1094,475,481,70.73
2020-12-09,2020,12,9,2,344,50,4,0,0,1,Store_A,2,Clothing,Accessories,47.39,0,0,47.39,62,46.77,59.17,0.78,2.4,6.86,53.91,473.92,1114,532,256,62.02
2021-02-17,2021,2,17,2,48,7,1,0,0,5,Store_E,4,Food,Packaged,19.36,0,0,19.36,459,18.01,72.29,6.36,1.88,7.32,73.45,479.77,1359,589,331,115.75
2015-02-05,2015,2,5,3,36,6,1,0,0,4,Store_D,1,Electronics,Accessories,476.34,0,0,476.34,241,526.85,72.42,2.83,2.62,6.88,69.03,442.14,1353,558,343,61.47
2011-10-03,2011,10,3,0,276,40,4,0,0,3,Store_C,4,Food,Fresh,21.68,0,0,21.68,157,19.17,40.46,1.39,2.62,6.32,58.37,463.62,997,583,342,64.37
2020-09-07,2020,9,7,0,251,37,3,0,0,5,Store_E,2,Clothing,Kids,50.49,0,0,50.49,128,54.39,41.04,1.13,2.32,6.51,56.11,492.57,1068,508,309,50.62
2011-09-30,2011,9,30,4,273,39,3,0,0,5,Store_E,2,Clothing,Accessories,50.63,10,1,45.57,119,42.47,45.54,6.15,2.92,6.66,53.13,896.6,1381,623,346,58.68
2021-09-02,2021,9,2,3,245,35,3,0,0,1,Store_A,3,Home_Goods,Furniture,164.4,5,1,156.18,98,144.91,42.1,4.13,2.89,7.08,55.86,711.21,1174,598,254,57.57
2020-09-15,2020,9,15,1,259,38,3,0,0,2,Store_B,4,Food,Beverages,21.63,0,0,21.63,317,21.84,41.16,8.09,2.65,6.22,50.92,465.14,912,428,308,102.4
2018-03-06,2018,3,6,1,65,10,1,0,0,4,Store_D,1,Electronics,Phones,460.92,0,0,460.92,466,484.65,80.49,2.66,1.95,6.01,74.02,557.1,1572,505,207,83.18
2015-09-28,2015,9,28,0,271,40,3,0,0,5,Store_E,1,Electronics,Tablets,513.25,0,0,513.25,446,505.01,43.34,6.72,2.55,6.66,58.32,577.66,1099,476,231,40.23
2022-08-17,2022,8,17,2,229,33,3,0,0,3,Store_C,1,Electronics,Phones,501.28,0,0,501.28,437,542.56,45.82,4.47,2.93,6.76,62.43,500.08,1184,490,277,47.28
2018-06-03,2018,6,3,6,154,22,2,1,0,5,Store_E,4,Food,Beverages,20.87,0,0,20.87,53,23.07,78.79,2.03,2.03,5.96,68.08,434.29,1286,447,375,121.66
2020-01-23,2020,1,23,3,23,4,1,0,0,4,Store_D,2,Clothing,Men,47.13,15,1,40.06,459,35.6,63.62,10.95,2.43,6.28,68.46,675.63,1503,634,287,103.21
2017-10-12,2017,10,12,3,285,41,4,0,0,3,Store_C,1,Electronics,Laptops,549.27,0,0,549.27,346,628.91,41.4,6.74,1.9,6.36,57.28,494.37,1035,475,367,44.0
2012-07-10,2012,7,10,1,192,28,3,0,0,3,Store_C,4,Food,Packaged,21.73,0,0,21.73,436,19.99,51.72,3.52,2.87,6.52,63.35,522.24,1164,555,319,98.19
2011-07-01,2011,7,1,4,182,26,3,0,0,5,Store_E,4,Food,Beverages,21.96,0,0,21.96,361,18.77,55.82,1.12,3.38,6.12,62.24,424.66,1447,487,325,95.81
2020-01-15,2020,1,15,2,15,3,1,0,0,2,Store_B,1,Electronics,Accessories,490.48,0,0,490.48,216,558.56,66.99,8.03,2.46,6.52,66.33,473.13,1291,473,223,61.1
2015-03-16,2015,3,16,0,75,12,1,0,0,3,Store_C,3,Home_Goods,Furniture,150.9,0,0,150.9,421,147.55,79.22,4.83,2.46,6.72,72.91,560.06,1551,492,288,55.08
2015-07-22,2015,7,22,2,203,30,3,0,0,1,Store_A,1,Electronics,Tablets,519.36,0,0,519.36,288,505.81,47.22,1.02,2.55,6.44,60.15,488.15,1061,493,317,36.06
2016-04-20,2016,4,20,2,111,16,2,0,0,3,Store_C,3,Home_Goods,Furniture,151.91,0,0,151.91,225,143.97,81.55,6.36,2.03,6.7,74.41,436.14,1585,479,290,48.15
2015-03-01,2015,3,1,6,60,9,1,1,0,2,Store_B,3,Home_Goods,Decor,145.03,0,0,145.03,328,138.22,76.18,24.4,2.06,7.13,69.82,527.18,1504,546,455,71.54
2014-07-01,2014,7,1,1,182,27,3,0,0,2,Store_B,2,Clothing,Accessories,46.48,0,0,46.48,459,41.71,51.59,0.55,2.28,7.27,64.34,460.04,1284,496,304,61.24
2019-08-11,2019,8,11,6,223,32,3,1,0,3,Store_C,4,Food,Beverages,20.72,0,0,20.72,451,20.08,43.6,10.61,2.41,6.2,56.19,491.44,1060,447,427,126.31
2023-03-03,2023,3,3,4,62,9,1,0,0,5,Store_E,3,Home_Goods,Decor,154.75,5,1,147.01,112,147.35,77.03,1.17,3.3,6.83,76.58,780.24,1494,610,234,62.57
2015-09-29,2015,9,29,1,272,40,3,0,0,5,Store_E,1,Electronics,Phones,498.41,0,0,498.41,257,489.45,48.83,0.42,2.12,7.01,57.27,494.81,1057,527,323,29.4
2021-12-06,2021,12,6,0,340,49,4,0,0,4,Store_D,3,Home_Goods,Furniture,148.74,0,0,148.74,432,163.46,57.77,0.18,2.74,6.86,66.66,558.08,1250,482,309,47.99
2020-05-16,2020,5,16,5,137,20,2,1,0,5,Store_E,4,Food,Snacks,21.55,0,0,21.55,497,21.06,76.16,0.06,2.42,6.55,74.77,525.0,1284,495,520,122.77
2022-04-22,2022,4,22,4,112,16,2,0,0,5,Store_E,4,Food,Packaged,20.39,0,0,20.39,249,18.57,78.08,2.17,3.17,6.94,72.71,515.7,1499,531,322,124.05
2023-08-08,2023,8,8,1,220,32,3,0,0,2,Store_B,1,Electronics,Tablets,534.17,0,0,534.17,223,497.13,46.48,6.26,2.85,6.7,59.08,472.36,1090,475,275,44.81
2012-04-16,2012,4,16,0,107,16,2,0,0,2,Store_B,1,Electronics,Laptops,489.85,0,0,489.85,382,432.65,74.63,2.53,2.77,6.73,79.44,541.67,1385,516,264,52.53
2011-08-25,2011,8,25,3,237,34,3,0,0,4,Store_D,5,Sports,Apparel,76.1,0,0,76.1,401,87.19,47.27,0.1,2.58,6.07,63.01,469.35,1079,486,242,16.5
2015-12-25,2015,12,25,4,359,52,4,0,1,4,Store_D,2,Clothing,Accessories,49.4,20,1,39.52,459,42.39,64.84,2.01,2.59,6.91,64.37,683.98,1315,614,494,112.49
2020-08-01,2020,8,1,5,214,31,3,1,0,5,Store_E,2,Clothing,Accessories,52.3,0,0,52.3,238,51.72,61.98,4.65,2.28,6.48,63.13,544.09,1203,475,541,71.96
2016-10-17,2016,10,17,0,291,42,4,0,0,4,Store_D,5,Sports,Accessories,87.65,0,0,87.65,367,82.76,47.35,12.71,1.99,6.26,52.42,453.06,1001,450,445,47.22
2021-10-17,2021,10,17,6,290,41,4,1,0,5,Store_E,5,Sports,Equipment,87.55,15,1,74.42,234,80.92,40.02,0.24,2.05,6.73,58.41,635.07,988,549,487,73.4
2014-05-02,2014,5,2,4,122,18,2,0,0,4,Store_D,2,Clothing,Kids,45.41,5,1,43.14,285,44.97,74.11,2.98,3.06,6.8,75.91,717.07,1430,669,303,72.5
2021-09-06,2021,9,6,0,249,36,3,0,0,3,Store_C,2,Clothing,Women,47.1,0,0,47.1,215,46.05,34.97,4.61,2.52,6.97,53.9,496.34,957,481,211,60.21
2016-12-08,2016,12,8,3,343,49,4,0,0,4,Store_D,4,Food,Fresh,20.79,0,0,20.79,91,20.02,52.03,6.71,2.77,6.66,66.8,593.5,1263,511,340,79.95
2017-06-18,2017,6,18,6,169,24,2,1,0,5,Store_E,1,Electronics,Laptops,464.84,0,0,464.84,327,512.2,60.92,1.53,1.99,6.17,70.2,582.81,1307,558,521,72.62
2012-12-06,2012,12,6,3,341,49,4,0,0,1,Store_A,4,Food,Fresh,18.65,0,0,18.65,115,18.77,52.58,4.65,3.13,6.59,61.92,482.86,1512,516,330,71.27
2014-11-11,2014,11,11,1,315,46,4,0,0,3,Store_C,1,Electronics,Phones,540.28,0,0,540.28,195,595.08,41.98,4.78,2.83,7.0,54.23,533.88,1114,440,342,28.1
2023-03-02,2023,3,2,3,61,9,1,0,0,1,Store_A,3,Home_Goods,Decor,156.45,0,0,156.45,108,164.88,84.58,3.82,3.14,7.06,76.38,435.62,1409,517,317,54.15
2013-07-07,2013,7,7,6,188,27,3,1,0,2,Store_B,5,Sports,Apparel,87.81,0,0,87.81,80,74.73,51.01,1.96,2.94,6.69,65.69,401.48,1057,500,657,42.25
2018-05-09,2018,5,9,2,129,19,2,0,0,1,Store_A,5,Sports,Footwear,73.61,0,0,73.61,54,63.89,78.41,0.19,2.08,6.0,74.56,557.02,1579,575,318,62.56
2023-01-06,2023,1,6,4,6,1,1,0,0,3,Store_C,3,Home_Goods,Furniture,142.89,0,0,142.89,374,142.22,64.39,5.2,2.98,7.07,66.29,593.3,1128,493,373,62.59
2015-01-11,2015,1,11,6,11,2,1,1,0,3,Store_C,5,Sports,Footwear,86.56,0,0,86.56,294,85.43,62.6,8.04,2.39,6.76,64.17,472.2,1408,520,414,56.93
